"azithromycin_1.75mM"	"azithromycin_2mM"
"GLT1"	-0.188016314876176	0.147821677452534
"GLY1"	-0.0383835238921262	-0.0641069475900237
"GMC1"	0.123918550220047	0.155114975201987
"GMC2"	0.585317952112498	0.365047870984855
"GMH1"	0.036500043871938	0.197784844382661
"GND1"	0.162938787975839	-0.121143038294565
"GND2"	-0.0412507671854119	0.0168959701100027
"GNP1"	-0.0732947849426897	-0.75032761468475
"GNT1"	-0.234433450627502	-0.229846033759537
"GON7"	-0.347624043043683	-0.678135989814867
"GOR1"	0.173165816875648	0.378277726361314
"GOS1"	-0.741361144974703	-0.793841867129177
"GOT1"	0.012732868969067	0.0294233149021337
"GPA1"	-0.918035058382047	-1.05352708866296
"GPA2"	0.0956700055997059	0.0227878543548513
"GPB1"	-0.0264984827185602	0.0616703205479542
"GPB2"	0.0992785991530972	-0.033330583595415
"GPC1"	-0.287445859593792	0.141689376759055
"GPD1"	-0.740169766361456	-0.106328248029165
"GPD2"	-0.330473566255307	0.0155547169267536
"GPG1"	-0.384594120828257	0.0621102500033041
"GPH1"	-0.0528388900371836	-0.458232767546506
"GPM2"	-0.00665484003277875	0.305989428244845
"GPM3"	-0.0161745590130428	-0.341349825086273
"GPP1"	0.10294901112646	-0.270547518571706
"GPP2"	0.19938743064149	0.372631033660483
"GPR1"	-0.125243490709314	-0.121197900377837
"GPT2"	0.192413538625913	0.548262935431723
"GPX1"	-0.283564363518924	-0.593208413238122
"GPX2"	-0.0647748430276639	-0.307446911688853
"GRE1"	0.0725176773825123	-0.00940315932611915
"GRE2"	0.0876613546993157	0.272212534750825
"GRE3"	0.0691100533413029	-0.479628058838399
"GRH1"	0.0355472566660679	-0.16292970962224
"GRR1"	2.84814895950179	0.368972686316094
"GRX1"	0.152322840361685	0.203930422004684
"GRX2"	-0.0566146865951771	0.0586360275734014
"GRX3"	-0.233268602259077	0.0656402059296695
"GRX4"	0.136624716459233	-0.0132271474681368
"GRX5"	0.000955462202008993	0.000958111129891419
"GRX6"	0.0140780410254445	0.155065959901446
"GRX7"	-0.444232888456181	-0.199630570305044
"GRX8"	-0.123032539231731	0.341390557881901
"GSC2"	-0.164047621498473	0.0886014585547415
"GSF2"	0.0619219521349456	0.272413753002739
"GSH1"	0.413505861465189	0.341181089322819
"GSH2"	-0.163594042094895	-0.0554339486764364
"GSM1"	-0.290834237149215	-0.0975442712007154
"GSP2"	-0.222442230331394	0.0826575924758031
"GSY1"	0.275621520298801	0.201159153592704
"GSY2"	-0.24575601286309	-0.194277150818045
"GTA1"	-0.22322762791599	-0.856677745064304
"GTB1"	0.0690613688875439	-0.544410053313417
"GTF1"	2.24147477986648	2.33882501384509
"GTO1"	0.08841117187216	-0.392960332138756
"GTO3"	-0.103657823138021	-0.0654614183465516
"GTR1"	0.447681673220127	0.801297618356204
"GTR2"	0.486426985115363	0.690428176290153
"GTS1"	-0.522418199304478	-1.10366293370252
"GTT1"	0.0673853647756719	0.178059473351673
"GTT2"	0.035907265581082	0.294543690095993
"GTT3"	0.146735644636649	0.0400791798615881
"GUA1"	0.011572528216538	0.0149981471858166
"GUD1"	-0.592704211670634	-0.104458661405861
"GUF1"	-0.348894082090421	-1.0733413841189
"GUP1"	0.205364510251309	0.388884148628539
"GUP2"	0.228115193768739	0.435034535192975
"GUT1"	-0.0566627598549042	-0.290805464551501
"GUT2"	0.115596779641335	0.15471795585916
"GVP36"	-0.592930507473111	-0.596548134521333
"GYL1"	0.136181920648143	-0.0350227445160923
"GYP1"	0.188984457043359	0.586934674152087
"GYP5"	0.210740695362425	0.0929879899476407
"GYP6"	-0.238683369968879	-0.0693138352003098
"GYP7"	0.0265520798595918	-0.100394446033612
"GYP8"	-0.307531648745658	-0.113987808817604
"GZF3"	-0.443350798674168	-0.817571446501177
"HAA1"	0.144937233346311	0.0917347122571408
"HAC1"	0.227786999827573	0.17779756873255
"HAL1"	-0.0225720797650476	0.196648728510645
"HAL5"	-0.0748817206616944	-0.0336261142189233
"HAL9"	0.193022180454038	0.925274015468274
"HAM1"	0.217709702375303	0.163871035511386
"HAP2"	-0.0413515367124855	-0.145777554476334
"HAP3"	-0.233423003455807	-0.325880115277304
"HAP4"	0.0452383801837516	0.109014469465309
"HAP5"	0.252552536089928	0.0743585509816008
"HAT1"	-0.121847793400082	-0.0801354443888459
"HAT2"	0.278956114030214	-0.248357848770279
"HBN1"	NA	NA
"HBS1"	0.60232194270319	0.326255308126762
"HBT1"	-0.176852826225755	0.334332425175022
"HCH1"	0.406780715602978	0.14759172654074
"HCM1"	-0.0595923744911966	-0.0700759526317299
"HCR1"	-0.00602826670805186	-0.327525651474671
"HCS1"	0.256334612162682	-0.187128521960861
"HDA1"	-0.405360233727588	-0.987514398616125
"HDA2"	-0.293524064945389	-0.362107846371347
"HDA3"	-0.289133650012727	-0.579264222909723
"HEF3"	0.217435475965289	0.18170276039694
"HEH2"	-0.0592806367870492	0.10076646720155
"HEK2"	0.233941098001886	0.204596769209963
"HEL1"	-0.397536402218557	-0.695129194391749
"HEL2"	0.318666812524294	0.177712485092259
"HEM14"	-0.0225302013964397	-0.0995801593166181
"HEM25"	0.183697660599213	0.374072463883797
"HER1"	-0.194026871278332	0.0101092881399996
"HER2"	0.187549011121661	0.685351888479578
"HES1"	-0.177069715634084	-0.141245896610757
"HFA1"	1.53770782933255	2.32064018907934
"HFD1"	0.297744168816191	0.785288272320498
"HFI1"	1.11537219912016	0.062744607468423
"HFL1"	-0.193998783115602	-0.212622022967546
"HFM1"	-0.504224114512467	-1.22729398287829
"HGH1"	0.182755995623523	-0.133092466914274
"HHF1"	-0.281503841633012	-0.736009259422964
"HHF2"	NA	NA
"HHO1"	-0.268777858752171	0.0199865989394207
"HHT1"	-0.0900066711458282	-0.0456881927044624
"HHT2"	-0.236790110971121	-0.495240861047644
"HHY1"	0.0821922257521529	-0.260127762836482
"HIM1"	-0.0711948105331124	0.328628843827023
"HIR1"	-0.38362134289869	-0.0772397703341958
"HIR2"	-0.315702675510474	0.177971763750322
"HIR3"	0.378655957313349	0.445572496232821
"HIS1"	0.181815023433164	0.309763983667389
"HIS2"	-0.218112878895685	-0.413733738531649
"HIS3"	0.0392046693339129	0.27569992996422
"HIS4"	0.187436073521583	-0.305523559145483
"HIS5"	-0.292676478968169	-1.06053997215218
"HIS6"	-0.306255840133217	-0.433637298398084
"HIS7"	0.393737773088016	0.145951720285765
"HIT1"	-1.30869432876589	-1.72437433644597
"HKR1"	0.154752780250273	0.184226642875836
"HLJ1"	0.337885136262468	0.840939811505892
"HLR1"	-0.42297117640531	-0.00384676804255631
"HMF1"	0.227173341943591	0.28854466445809
"HMG1"	-0.186942232823697	0.29251454211032
"HMG2"	-0.0484656415428067	0.0601481805728723
"HMI1"	0.494204986404423	0.285020908297771
"HMO1"	-0.454838000364099	-0.713003263684556
"HMS1"	0.165466394900277	0.509783442657477
"HMS2"	-0.760466852999859	-0.525011988288129
"HMT1"	0.806919186259577	0.0211303808130245
"HMX1"	-0.220245214319507	0.0820036494499222
"HNM1"	0.174204689683294	0.0933931878531542
"HNT1"	-0.1571532727094	0.0207823799706577
"HNT2"	-0.0260362343381685	0.360249312445539
"HNT3"	-2.43531130562326	-2.48164392744828
"HO"	0.113811937446095	0.164768883258888
"HOC1"	-0.235960894781424	0.328935506519105
"HOF1"	0.0693946486616527	0.366683112098012
"HOG1"	1.0972643007364	1.05817255106156
"HOL1"	0.03740775252627	0.0832580300025748
"HOM2"	0.738269316008473	0.974429275002105
"HOM3"	0.966459629035857	1.75907368810103
"HOM6"	-0.668051454118729	-0.99791533710694
"HOP1"	-0.138459831349874	-0.622123897824734
"HOP2"	0.24165358720743	-0.0192752016727503
"HOR7"	-0.00422519993071372	0.0122167070841711
"HOS1"	0.0382917160479883	-0.19942000199218
"HOS2"	1.70926342335373	1.35228353337549
"HOS3"	-0.127553100630327	0.204110221531586
"HOS4"	0.567271989672927	0.203762493523196
"HOT1"	0.167723897350366	-0.088073802277384
"HOT13"	-0.161472743129345	-0.105900417444442
"HPA2"	-0.00189105636744631	0.211794082180314
"HPA3"	-0.0550952956286231	-0.154423887087777
"HPC2"	-0.255451957353681	0.0521789268954185
"HPF1"	0.0870135351417262	-0.0202942958624295
"HPM1"	-0.116213433416539	-1.30022967616935
"HPR1"	-0.0118550517482874	-0.0220801814825124
"HPT1"	0.0297422949401862	0.237302131003411
"HRB1"	-0.155736529110508	-0.423777933190706
"HRD1"	-0.237897139501606	-0.412980028797599
"HRD3"	0.0651616566900698	0.00541294865895657
"HRK1"	-0.0560232606583543	-0.125409195194089
"HRQ1"	0.208835627758374	0.281973424217496
"HRT3"	0.0721396640606409	-0.0504579418614885
"HSC82"	0.459113434102629	0.212087267397526
"HSE1"	-0.192633021237187	-0.0735731142504897
"HSL1"	-0.0491148065500918	-0.474747043372238
"HSL7"	-0.400665750810289	-0.735734062861876
"HSM3"	-0.170241396849297	0.11181562653919
"HSP104"	0.00259207670041838	-0.0144207036270946
"HSP12"	-0.335064198822256	-0.0335138747433374
"HSP150"	-0.582954076443162	-0.566756652839866
"HSP26"	-0.227218223415967	0.0287680205583459
"HSP30"	-0.188362213527139	-0.157590400288539
"HSP31"	0.696467074671532	0.846469678559175
"HSP42"	-0.174228225723347	-0.222518123577395
"HSP78"	0.393767142949605	0.285811452732114
"HSP82"	-0.357252592402924	-0.245588890767771
"HST1"	0.11345018345326	0.19378332931056
"HST2"	0.0567715314463891	0.29485340209202
"HST3"	-0.287160460811647	-0.220477765211336
"HST4"	0.00795351305575888	0.157943251792932
"HSV2"	-0.949279185363417	-1.37852078082412
"HTA1"	0.0108591955493368	-0.081699398364442
"HTA2"	0.0478136608177168	-0.140470926592401
"HTB2"	-0.293026011453012	-0.529991455689362
"HTC1"	0.0108915791929196	-0.373717290561643
"HTD2"	2.57408581241909	3.1108889163915
"HTL1"	0.0535964346453229	0.233998354742536
"HTZ1"	1.54583530546616	0.292947945000443
"HUA1"	-0.105741162204388	-0.117895776241643
"HUA2"	-0.0474576245419203	0.0612541343613608
"HUB1"	0.0191408960863887	-0.3972820155296
"HUG1"	NA	NA
"HUL4"	-0.184095084981305	0.0531946149313135
"HUL5"	0.00581296218768556	0.287348072363325
"HUR1"	-1.79102790003411	-2.43990538649297
"HUT1"	0.0365331331923291	-0.0962229876258963
"HVG1"	-0.404037703010032	-0.0284588429926218
"HXK1"	0.53677609727843	0.534870257336415
"HXK2"	0.84457586975718	0.920200968124204
"HXT1"	0.0190804585935757	-0.234952193299233
"HXT10"	-0.212743691271787	-0.484821937505518
"HXT12"	-0.175113441559837	0.020719743265597
"HXT14"	0.0833092878060495	0.0976287837390584
"HXT17"	0.364096112057342	0.301701838054985
"HXT2"	-0.601316035414281	-0.487388619698688
"HXT3"	-0.0365835152314271	-0.174782208555202
"HXT4"	-0.322046127956912	-1.04182726251284
"HXT5"	-0.447871179071601	-0.310978875104926
"HXT8"	0.569266219350587	0.0308596661079607
"HYR1"	0.159056757391826	0.293542038994768
"IAH1"	0.00921539896385667	0.413796355473794
"IAI11"	-0.687241086737818	-0.743780542208887
"IBA57"	2.54934346865487	2.25901521404991
"IBD2"	NA	NA
"ICE2"	0.950206727390968	0.2647444460474
"ICL1"	0.322660654172516	0.42862187055688
"ICL2"	0.00488394486232248	-0.265577213227336
"ICP55"	0.128160124209757	0.633567667912976
"ICS2"	0.0230187993653504	-0.333867892619972
"ICS3"	-0.142740936637961	-0.0604435084324349
"ICT1"	-0.465015576710733	-0.153463151085323
"ICY1"	0.116355198562652	-0.0987121742195735
"IDH1"	0.00111039887669262	0.00105721851574053
"IDH2"	-0.0401790187023237	-0.127917164286507
"IDP1"	0.271645693530909	0.000508358140060789
"IDP2"	-0.520157640169788	-0.809994541009269
"IDP3"	0.0716661057949861	-0.0252905747924434
"IDS2"	0.225835044539897	0.481303900727277
"IES1"	-0.0585205870371372	0.3120427830051
"IES2"	1.27638331152976	1.08678991465242
"IES3"	-0.0986312754817615	-0.283889126212704
"IES4"	-0.73564878514633	-0.760347043051418
"IES5"	0.193128779685478	0.556987724959645
"IES6"	1.18226136816396	2.30169769468068
"IFA38"	-0.431167579066391	-0.351726392128524
"IFM1"	0.541831868988355	0.899453848602426
"IGD1"	0.00632361779762954	0.170373193186588
"IGO1"	0.203093368862194	0.0839291984499287
"IGO2"	0.357246684320066	0.430521132805324
"IKI3"	0.128118465772796	0.228748309413501
"IKS1"	0.059968674005764	0.2687182789757
"ILM1"	0.635084302703605	0.890913992929981
"ILT1"	0.104930215326568	0.0962974990222402
"ILV1"	3.46730509323052	4.79483782181864
"ILV2"	-0.0406477179726063	0.00341460101715758
"ILV6"	0.250372730696654	0.413083687576855
"IMA1"	-0.105088866695903	-0.0234495874202944
"IMA5"	0.376490849192472	0.241351887468575
"IMD3"	-0.286815181765851	-0.149188800505214
"IMD4"	-0.13168716580839	-0.335307589482799
"IME1"	0.177956245533901	0.0147259590822591
"IME2"	-0.183561999552456	0.14913232846236
"IMG1"	1.5721315494988	1.08493125057987
"IMG2"	1.61511246999767	1.48354325360134
"IMH1"	0.109665786488429	0.456776357006924
"IML2"	0.99484556583198	0.454300073186728
"IML3"	-0.450669572269067	-0.700150217823819
"IMO32"	-0.388458607138124	-0.296858135557955
"IMP1"	0.00886784120412709	-0.0141662074766466
"IMP2"	0.268885994205302	-0.0346055478696853
"IMP2'"	-0.436947255813943	-0.670188806095135
"INA1"	0.0231985252093269	0.19897249511491
"INA17"	-0.0124310955673288	0.0229745667054977
"INA22"	0.0696605003972973	0.198964386541039
"INH1"	NA	NA
"INM1"	-0.151443616894959	-0.107129116051767
"INM2"	0.0579487927563416	0.153893422059171
"INO1"	0.0851618685042272	0.491995143833041
"INO2"	-0.00540019957191094	-0.706608874918645
"INO4"	0.384138097655484	-0.685261214999538
"INP1"	0.0537176777081807	0.0882359695629383
"INP2"	0.116558334053278	-0.106995340216138
"INP51"	-0.146834657572308	-0.308936037247018
"INP52"	-0.706461431238354	-0.862445659395795
"INP53"	0.058143041602673	-0.0401937347576968
"INP54"	0.129590944219753	0.0447769991334722
"IOC2"	0.3015398294304	0.468868753241813
"IOC3"	0.168359770787441	0.0283859910603302
"IOC4"	-0.412173837354067	-0.0878304070817891
"IPF1"	-0.0422302311496629	-0.00278479421346537
"IPK1"	-0.890300058896618	-0.0703108061207415
"IPT1"	0.207428697471426	0.115195617638621
"IRA2"	0.00719518075278153	1.03697042915387
"IRC10"	0.0758685240522326	0.17836577151126
"IRC11"	-0.075526259709581	0.0556796142122762
"IRC13"	-0.538589955813106	-0.711952556490047
"IRC14"	-0.348079869159725	-0.344050599828571
"IRC15"	-0.157750931568061	-0.409107417991559
"IRC16"	0.0998509423147727	0.200920147938293
"IRC18"	0.15453810084998	0.145128413430374
"IRC19"	1.06897404039855	1.02401009468705
"IRC2"	0.0338697968865916	0.261385989752039
"IRC20"	-0.0227010426339989	-0.0107791842958865
"IRC21"	0.582302958438659	0.730066214739632
"IRC22"	0.281973217516696	0.00270339354601849
"IRC23"	0.13205253862453	0.580978721808504
"IRC24"	-0.092738684253517	-0.0779313402492701
"IRC25"	0.0257150939921153	0.124956887232194
"IRC3"	0.972443721894443	0.545957057174549
"IRC4"	-0.874973524894914	-1.11148099022913
"IRC5"	0.114879869530237	-0.238464528313291
"IRC6"	-0.0802747289310276	-0.298411860429975
"IRC7"	0.0304332950243953	-0.0363582464529934
"IRC8"	0.0675737994444457	-0.00196988681363523
"IRC9"	0.26842947118437	0.0001635428674897
"IRE1"	-0.295557031604002	0.0541696635524542
"IRS4"	0.747783385052381	0.3254823161397
"ISA1"	2.6534545843488	3.70568754384121
"ISA2"	4.06601823549044	3.43174990173651
"ISC1"	-0.530475195843973	-0.245406281457978
"ISC10"	-0.0549615540842581	0.0149068370113025
"ISF1"	-0.0517961886648313	-0.128765571404452
"ISM1"	0.442016329938556	0.368814298852805
"ISN1"	0.0833491509465222	-0.110780253377906
"ISR1"	-0.00325451439910733	0.384796900156708
"IST1"	0.149560251735202	-0.00119394810679073
"IST2"	NA	NA
"IST3"	-0.204729733710654	-0.557396728887474
"ISU1"	0.0749816973696652	-0.00462519990739784
"ISU2"	0.0354953913398085	-0.0799295537653364
"ISW1"	0.373056809091043	0.656906121179998
"ISW2"	-0.409956341345589	-0.698446533192416
"ISY1"	-0.440290481974747	-0.585724316072718
"ITC1"	-0.234287145920553	-0.789702220395357
"ITR1"	-0.0300075945747319	-0.265567656314853
"ITR2"	-0.141012746463181	-0.0132890810106129
"ITT1"	0.143157884852469	0.171097545669302
"IVY1"	-0.173172622327792	0.0842725045741961
"IWR1"	-0.0445945211754706	-0.262788738493587
"IXR1"	1.02637663082009	2.19515888554504
"IZH1"	0.0314535719192894	-0.0699024971498863
"IZH2"	-0.440569695665027	-0.242296377312883
"IZH3"	-0.140511664694495	-0.123592068505961
"IZH4"	-0.120408989240213	0.0109946531006588
"JEM1"	-0.0453524075639783	0.291416526389469
"JEN1"	-0.198264837300445	-0.323448144245225
"JHD1"	0.0216884500894449	0.102406490577966
"JHD2"	0.147391443275094	-0.0542555785201778
"JID1"	0.0783889799106757	-0.0719944387096503
"JIP3"	0.101412457244148	0.367980628955111
"JIP4"	-0.0274484045307269	-0.048859658972998
"JJJ1"	-0.170743618773556	-0.725269871612372
"JJJ2"	-0.696756924002459	-0.993418084048982
"JJJ3"	0.964325172352166	0.79348827494045
"JLP1"	-0.0205031175695259	0.245888560673739
"JLP2"	0.218259898536059	-0.0327376904348053
"JNM1"	-0.0153224614739226	-0.190947555690115
"JSN1"	0.248132194508618	-0.332109562501632
"KAP104"	-0.0116337574455838	-0.0519432615002349
"KAP114"	0.247089138176194	0.53528635089397
"KAP120"	-0.822893925866241	-1.17827178974388
"KAP122"	0.660126232140223	1.06675605078659
"KAP123"	-0.466996009671473	-0.811852695691307
"KAR3"	0.000955462202008993	0.000958111129891419
"KAR4"	-0.0456071718260592	0.144926146082882
"KAR5"	-0.0628625124088511	-0.169054086786374
"KAR9"	0.027957493754906	1.12765120683781
"KCC4"	-0.501731042285505	-0.503165767873505
"KCH1"	0.130048047235365	0.647842289969053
"KCS1"	0.36908512243775	0.527030088072741
"KDX1"	0.234740107673368	0.210917434380889
"KEL1"	0.000952480075574325	0.00101583736380735
"KEL2"	-0.0962180774516945	-0.260027434493729
"KEL3"	0.182408686182765	0.119149699296544
"KES1"	-0.143828707518192	-0.00452810512277354
"KEX1"	-0.622404101576776	-0.170259570115662
"KEX2"	0.00193635073799846	-0.0292921472811118
"KGD1"	0.0372411304305191	0.120274642500357
"KGD2"	0.00971321793339335	0.325966239578324
"KHA1"	-0.00459367923027521	0.310395238627766
"KIC1"	NA	NA
"KIN1"	-0.208692751418146	-0.234588788460053
"KIN2"	-0.205874117708963	-0.106107738275893
"KIN3"	0.0252146297981356	-0.446543471760317
"KIN4"	0.0170288997743835	0.0912460337997429
"KIN82"	0.363851647947869	-0.101575794280538
"KIP1"	0.132869554814043	-0.0185043005101962
"KIP2"	-0.380972231088524	-0.535695489816069
"KIP3"	0.318976833259804	0.190059592839963
"KKQ8"	0.191620376426922	0.35837337485062
"KNH1"	-0.398883165332897	-0.586842119011518
"KNS1"	0.096826681679659	-0.108726611783456
"KRE1"	-0.683760934830316	-0.445122215311076
"KRE2"	-0.303411399957399	0.0213270548905895
"KRE28"	0.0384997559985429	-0.0166461860334041
"KRE6"	-0.0788816667517355	-0.188926698338272
"KSP1"	0.104614427399431	0.123556418305447
"KSS1"	0.111969483348752	-0.317275361399387
"KTI11"	0.00859364068929678	0.0104989772583305
"KTI12"	0.0173687425826361	0.826686804672846
"KTR1"	-0.269937116597019	0.0530595496759404
"KTR2"	-0.152856818265848	0.307514933061529
"KTR3"	0.107559153228971	-0.238046342586838
"KTR4"	0.124750141731892	-0.111941210677942
"KTR5"	-0.0356995024907306	0.0019715032949705
"KTR6"	0.0504846360406148	0.237150351883023
"KTR7"	0.361456295040445	0.179757317464918
"KXD1"	0.263044108850941	-0.141476724557353
"LAA1"	0.103631293298311	0.215953442255703
"LAA2"	-1.00666234043505	-1.51390967074129
"LAC1"	0.297407979581836	0.171357201470317
"LAG1"	0.281374083293758	0.204379070770888
"LAG2"	-0.125330961811392	-0.246074146317076
"LAM1"	0.339690669867997	0.641458226340081
"LAM4"	0.420378270966897	0.458457284207888
"LAM5"	0.177666953507771	0.495676790285334
"LAM6"	0.115179687208621	0.241597547381207
"LAP2"	-0.0617410183405374	0.292755829633666
"LAP3"	0.219168703053021	0.356813311355319
"LAS21"	-0.227019731196715	-0.533021170948743
"LAT1"	1.45689212752075	3.11010125355808
"LCB3"	-0.0614803645402133	0.115445687777716
"LCB4"	-0.0224402808683906	0.110882779034126
"LCB5"	1.20162002037289	0.593403231013856
"LCL1"	0.507868682112085	0.0105590121156869
"LCL2"	0.0916705960138881	0.231555502551009
"LCL3"	-0.355359214219675	0.0520476422300983
"LDB16"	0.461563655229955	0.576283702691046
"LDB17"	-0.0657112138048471	-0.0383037177420224
"LDB18"	0.433170019926099	0.2290191160141
"LDB19"	0.394318037146448	0.360889519420872
"LDB7"	0.560317894773551	2.67270063748298
"LDH1"	-0.129831184540639	-0.285677034914625
"LDO16"	0.151933127680137	-0.153915609733835
"LDO45"	-0.0110925700281075	0.0144432907240734
"LDS1"	0.160468509589275	0.0586057976069289
"LDS2"	-0.102218729469864	0.0791180498821255
"LEA1"	-0.974436132061762	-1.26009903144646
"LEE1"	0.387103208277822	0.733203455696246
"LEM3"	0.98947206165914	0.944999424109604
"LEO1"	0.95543396346705	1.03771298651033
"LEU1"	-0.476807318566757	-0.407866385362374
"LEU3"	1.14033460557115	2.91341027019094
"LEU4"	-0.293728773981192	-0.157384057956829
"LEU9"	-0.313364790063108	-0.101534624847631
"LGE1"	2.06158847810551	1.43055815665724
"LHP1"	0.920973535666535	1.00461915148587
"LHS1"	-0.0574292452877502	0.147656982348669
"LIA1"	-0.344554144033604	-0.244693521268098
"LIF1"	-0.229434683749096	-0.310091397961622
"LIH1"	0.109754667313352	-0.20199198773586
"LIN1"	-0.167508457121104	0.183125370102681
"LIP2"	3.45848716617062	3.9261727730099
"LIP5"	4.00717453253156	3.88329803887464
"LMO1"	0.0570749973600635	-0.236886102357164
"LNP1"	0.00855176251347255	0.0105429062413769
"LOA1"	-0.443017046257104	-0.321466274867625
"LOC1"	-0.411464311439035	-0.561538318790193
"LOG1"	-0.0305702567031235	0.119720298488446
"LOH1"	-0.0311876196172864	-0.176878996034577
"LOS1"	-0.180676081160251	-0.163106776387242
"LOT5"	0.128950946493167	-0.098073883759471
"LOT6"	-0.0897706837261352	-0.043187662854085
"LPD1"	2.50739833433294	3.22774268242158
"LPL1"	0.119976749175244	-0.155741198256635
"LPP1"	0.308180987468135	0.330266990705829
"LPX1"	0.302530293431856	0.325071511702802
"LRE1"	-0.0421409604656825	0.452082683949524
"LRG1"	-0.211433831340196	-0.0870833672490416
"LRO1"	0.0145745977020352	-0.319025702434979
"LRP1"	0.0125966427181002	0.0702129093266935
"LRS4"	-0.225461884375046	0.264299278458639
"LSB1"	-0.2173450951257	-0.206911316646268
"LSB3"	0.0377252521876313	-0.0317057575973739
"LSB5"	-0.0695914735262275	-0.494119375429247
"LSB6"	0.250352867657723	-0.153974353782732
"LSC1"	-0.0429348716258132	0.160793964693495
"LSC2"	0.196139152838504	0.297217170735652
"LSM1"	0.0190605542697398	-0.0659721333815578
"LSM12"	-0.370881231376183	-0.0692615246492306
"LSM6"	0.116821953448775	-0.250162735521419
"LSM7"	-0.215030745464558	-0.274526892328467
"LSO1"	NA	NA
"LSO2"	0.00107788587870346	0.00118905432528823
"LSP1"	0.0597745169531309	0.492880077258884
"LST4"	1.09458951657679	0.919037590463483
"LST7"	0.243231621003314	0.478398184997342
"LTE1"	0.649685313274065	2.10926402788747
"LTP1"	-0.342063685140309	-0.378159086133702
"LTV1"	0.000927858487511836	0.00104307568212987
"LUG1"	-0.182460895593304	0.172187318120495
"LYP1"	1.10896963795421	1.61130834433499
"LYS1"	-0.611145563250798	-0.061427082573094
"LYS12"	0.0962785278447117	-0.473582509622063
"LYS14"	-0.352804513885418	-0.341690613212158
"LYS2"	0.00251385668712337	-0.027557370061255
"LYS20"	-0.0423176173652341	-0.0196417799338002
"LYS21"	-0.186942662550476	-0.0604251899214185
"LYS4"	-0.313987139929566	-0.470816785829103
"LYS5"	0.163919177398003	-0.0636561810069668
"LYS9"	0.727406787768706	-0.24000145952401
"MAC1"	0.0266198003227813	0.0698117574453013
"MAD1"	-0.141621926131189	-0.0899255157436755
"MAD2"	0.188335283395696	0.29000510752767
"MAD3"	-0.323532495905381	-0.446018285774542
"MAE1"	-0.505886362023725	-0.162332591346605
"MAF1"	0.0688261121402607	-0.00908383261407778
"MAG1"	-0.0723995901862702	0.0449477472162005
"MAG2"	-0.0962323497962747	-0.0397709142951745
"MAK10"	0.754663081522178	1.20118516064631
"MAK3"	0.444708048522668	1.18465702825306
"YPR050C"	0.573298270170755	1.11826026220528
"MAK31"	0.136336351153106	0.337505449783676
"MAK32"	0.189743515814137	0.240457556343734
"MAL11"	0.370478124651136	0.579697514072464
"MAL12"	0.0795712506350473	0.169384430269305
"MAL13"	-0.141094560482869	0.275934020534764
"MAL31"	-0.196093851104577	-0.105948129423209
"MAL32"	0.12094292274626	-0.13244453524617
"MAL33"	-0.161599699215146	0.0357020481364476
"MAM1"	-0.00999095563150175	-0.351192065563918
"MAM3"	-0.69806115150835	-0.729403721344323
"MAM33"	-0.00291092068896709	-0.112928014413586
"MAN2"	0.13369939901551	0.0460318896990888
"MAP1"	-0.114934961699808	-0.00736545698147139
"MAP2"	0.189943487197419	-0.0844524385445854
"MAY24"	0.574109508015094	1.62993964825241
"MBA1"	-0.106337911196541	0.301104286844663
"MBB1"	0.195310210640305	0.215781834920222
"MBF1"	0.138252317968801	0.223215635504274
"MBP1"	1.32250738287832	0.793706252776672
"MBR1"	-0.436442959777893	0.0338306969781729
"MCA1"	-0.343034460689521	0.0569820531491457
"MCH1"	-0.0542376569429622	-0.0588494029994402
"MCH2"	0.0672107949348282	-0.647343224457657
"MCH4"	0.042571967150423	-0.0136142581326341
"MCH5"	0.418352695291013	0.0631632073699302
"MCK1"	1.40160991247923	1.62444387254611
"MCM16"	-0.0675914243353547	-0.273627433871138
"MCM21"	0.0144325242838939	-0.547165677340414
"MCM22"	0.241153874447909	-0.374511219653838
"MCO10"	0.000977573329900179	0.00117534921586314
"MCO12"	0.0088710470063713	-0.040892045695009
"MCO32"	-0.30184946372324	-0.0458501973760184
"MCO6"	NA	NA
"MCO76"	-0.269339788943661	-0.462194515597064
"MCP1"	-0.0908594046058966	0.0840457838838575
"MCP2"	-0.06190881979493	-0.0742214449554559
"MCR1"	-0.420001922154364	-0.208934713259076
"MCT1"	3.81502891880168	4.78016167121002
"MCX1"	0.0443245051267821	0.0660748217207684
"MCY1"	-0.0754280685940975	-0.0920912461112775
"MDE1"	-0.140380953917227	0.020962575479952
"MDG1"	-0.0564908380559891	0.20115365405071
"MDH1"	0.120989199583072	-0.0881183539488121
"MDH2"	-0.0186511485854191	-0.0608122104513803
"MDH3"	0.192036821816103	0.0509211811522923
"MDJ1"	1.46840750372529	1.92428946916633
"MDJ2"	0.131832290862579	0.0362185114419816
"MDL1"	0.0687898703229778	-0.0570081328063823
"MDL2"	-0.34720393151463	-0.0623506922301572
"MDM1"	0.245524208603873	0.112217723505256
"MDM10"	0.138061591642861	-0.0261762987867173
"MDM12"	0.681041298596162	0.118269343172452
"MDM20"	-1.06789079890281	-2.31084801971412
"MDM30"	0.107267379989901	0.0465241200706593
"MDM31"	0.0489771130420345	-0.812052555412938
"MDM32"	0.367171668102551	0.432380115618699
"MDM34"	0.191652774396945	-0.0910091955656855
